dcf784dc-acd1-46a8-b5b0-cd5d8673b83a,Modeling with Linear Functions,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/dcf784dc-acd1-46a8-b5b0-cd5d8673b83a@12,12,dcf784dc-acd1-46a8-b5b0-cd5d8673b83a@12,Module,Algebra and Trigonometry,https://archive.cnx.org,https://archive.cnx.org/contents/dcf784dc-acd1-46a8-b5b0-cd5d8673b83a@12,2,['span: 2'],['span'],['span: 2'],https://staging.cnx.org/contents/13ac107a-f15f-49d2-97e8-60ab2e3b519c:dcf784dc-acd1-46a8-b5b0-cd5d8673b83a,https://cnx.org/contents/13ac107a-f15f-49d2-97e8-60ab2e3b519c:dcf784dc-acd1-46a8-b5b0-cd5d8673b83a
e9d5f844-6760-4f85-8f79-67292a6703dc,Fitting Linear Models to Data,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/e9d5f844-6760-4f85-8f79-67292a6703dc@16,16,e9d5f844-6760-4f85-8f79-67292a6703dc@16,Module,Algebra and Trigonometry,https://archive.cnx.org,https://archive.cnx.org/contents/e9d5f844-6760-4f85-8f79-67292a6703dc@16,14,['span: 14'],['span'],['span: 14'],https://staging.cnx.org/contents/13ac107a-f15f-49d2-97e8-60ab2e3b519c:e9d5f844-6760-4f85-8f79-67292a6703dc,https://cnx.org/contents/13ac107a-f15f-49d2-97e8-60ab2e3b519c:e9d5f844-6760-4f85-8f79-67292a6703dc
28d4cfda-bec3-48cf-9695-2cc71939e22a,Rational Functions,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/28d4cfda-bec3-48cf-9695-2cc71939e22a@16,16,28d4cfda-bec3-48cf-9695-2cc71939e22a@16,Module,Algebra and Trigonometry,https://archive.cnx.org,https://archive.cnx.org/contents/28d4cfda-bec3-48cf-9695-2cc71939e22a@16,6,['span: 6'],['span'],['span: 6'],https://staging.cnx.org/contents/13ac107a-f15f-49d2-97e8-60ab2e3b519c:28d4cfda-bec3-48cf-9695-2cc71939e22a,https://cnx.org/contents/13ac107a-f15f-49d2-97e8-60ab2e3b519c:28d4cfda-bec3-48cf-9695-2cc71939e22a
dfea3cab-f983-481e-a2f0-dc2a5bbdb32d,Angles,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/dfea3cab-f983-481e-a2f0-dc2a5bbdb32d@14,14,dfea3cab-f983-481e-a2f0-dc2a5bbdb32d@14,Module,Algebra and Trigonometry,https://archive.cnx.org,https://archive.cnx.org/contents/dfea3cab-f983-481e-a2f0-dc2a5bbdb32d@14,1,['span: 1'],['span'],['span: 1'],https://staging.cnx.org/contents/13ac107a-f15f-49d2-97e8-60ab2e3b519c:dfea3cab-f983-481e-a2f0-dc2a5bbdb32d,https://cnx.org/contents/13ac107a-f15f-49d2-97e8-60ab2e3b519c:dfea3cab-f983-481e-a2f0-dc2a5bbdb32d
4aa9351c-019f-4c06-bb40-d58262ea7ec7,Complex Numbers,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/4aa9351c-019f-4c06-bb40-d58262ea7ec7@14,14,4aa9351c-019f-4c06-bb40-d58262ea7ec7@14,Module,Algebra and Trigonometry,https://archive.cnx.org,https://archive.cnx.org/contents/4aa9351c-019f-4c06-bb40-d58262ea7ec7@14,1,['span: 1'],['span'],['span: 1'],https://staging.cnx.org/contents/13ac107a-f15f-49d2-97e8-60ab2e3b519c:4aa9351c-019f-4c06-bb40-d58262ea7ec7,https://cnx.org/contents/13ac107a-f15f-49d2-97e8-60ab2e3b519c:4aa9351c-019f-4c06-bb40-d58262ea7ec7
ec87ee19-d627-4c06-89a0-2bd96aa3f402,Graphs of the Sine and Cosine Functions,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/ec87ee19-d627-4c06-89a0-2bd96aa3f402@20,20,ec87ee19-d627-4c06-89a0-2bd96aa3f402@20,Module,Algebra and Trigonometry,https://archive.cnx.org,https://archive.cnx.org/contents/ec87ee19-d627-4c06-89a0-2bd96aa3f402@20,1,['span: 1'],['span'],['span: 1'],https://staging.cnx.org/contents/13ac107a-f15f-49d2-97e8-60ab2e3b519c:ec87ee19-d627-4c06-89a0-2bd96aa3f402,https://cnx.org/contents/13ac107a-f15f-49d2-97e8-60ab2e3b519c:ec87ee19-d627-4c06-89a0-2bd96aa3f402
d0a86917-6447-4b49-bed1-efb5c352cc77,Real Numbers: Algebra Essentials,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/d0a86917-6447-4b49-bed1-efb5c352cc77@30,30,d0a86917-6447-4b49-bed1-efb5c352cc77@30,Module,Algebra and Trigonometry,https://archive.cnx.org,https://archive.cnx.org/contents/d0a86917-6447-4b49-bed1-efb5c352cc77@30,1,['span: 1'],['span'],['span: 1'],https://staging.cnx.org/contents/13ac107a-f15f-49d2-97e8-60ab2e3b519c:d0a86917-6447-4b49-bed1-efb5c352cc77,https://cnx.org/contents/13ac107a-f15f-49d2-97e8-60ab2e3b519c:d0a86917-6447-4b49-bed1-efb5c352cc77
fd9354bc-6e98-47ba-87e7-762a28fb7c9b,Solving Trigonometric Equations,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/fd9354bc-6e98-47ba-87e7-762a28fb7c9b@10,10,fd9354bc-6e98-47ba-87e7-762a28fb7c9b@10,Module,Algebra and Trigonometry,https://archive.cnx.org,https://archive.cnx.org/contents/fd9354bc-6e98-47ba-87e7-762a28fb7c9b@10,1,['span: 1'],['span'],['span: 1'],https://staging.cnx.org/contents/13ac107a-f15f-49d2-97e8-60ab2e3b519c:fd9354bc-6e98-47ba-87e7-762a28fb7c9b,https://cnx.org/contents/13ac107a-f15f-49d2-97e8-60ab2e3b519c:fd9354bc-6e98-47ba-87e7-762a28fb7c9b
694d2eea-4135-47f3-8c06-60472f7e967c,Exponential Functions,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/694d2eea-4135-47f3-8c06-60472f7e967c@21,21,694d2eea-4135-47f3-8c06-60472f7e967c@21,Module,Algebra and Trigonometry,https://archive.cnx.org,https://archive.cnx.org/contents/694d2eea-4135-47f3-8c06-60472f7e967c@21,2,['span: 2'],['span'],['span: 2'],https://staging.cnx.org/contents/13ac107a-f15f-49d2-97e8-60ab2e3b519c:694d2eea-4135-47f3-8c06-60472f7e967c,https://cnx.org/contents/13ac107a-f15f-49d2-97e8-60ab2e3b519c:694d2eea-4135-47f3-8c06-60472f7e967c
2b4014ea-82b6-49ea-8c26-47ed38be3f34,Solving Trigonometric Equations with Identities,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/2b4014ea-82b6-49ea-8c26-47ed38be3f34@13,13,2b4014ea-82b6-49ea-8c26-47ed38be3f34@13,Module,Precalculus,https://archive.cnx.org,https://archive.cnx.org/contents/2b4014ea-82b6-49ea-8c26-47ed38be3f34@13,2,['span: 2'],['span'],['span: 2'],https://staging.cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:2b4014ea-82b6-49ea-8c26-47ed38be3f34,https://cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:2b4014ea-82b6-49ea-8c26-47ed38be3f34
114b550a-8cbc-46bc-bd8e-507d2a652c47,Sum and Difference Identities,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/114b550a-8cbc-46bc-bd8e-507d2a652c47@13,13,114b550a-8cbc-46bc-bd8e-507d2a652c47@13,Module,Precalculus,https://archive.cnx.org,https://archive.cnx.org/contents/114b550a-8cbc-46bc-bd8e-507d2a652c47@13,1,['span: 1'],['span'],['span: 1'],https://staging.cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:114b550a-8cbc-46bc-bd8e-507d2a652c47,https://cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:114b550a-8cbc-46bc-bd8e-507d2a652c47
c1e7a952-2a95-4202-b38b-126d1ea832fb,Polar Coordinates,"['<strong xmlns=""http://www.w3.org/1999/xhtml""/>']",/contents/c1e7a952-2a95-4202-b38b-126d1ea832fb@12,12,c1e7a952-2a95-4202-b38b-126d1ea832fb@12,Module,Precalculus,https://archive.cnx.org,https://archive.cnx.org/contents/c1e7a952-2a95-4202-b38b-126d1ea832fb@12,1,['strong: 1'],['strong'],['strong: 1'],https://staging.cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:c1e7a952-2a95-4202-b38b-126d1ea832fb,https://cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:c1e7a952-2a95-4202-b38b-126d1ea832fb
908896ca-db26-40f9-99de-79070485b4e7,Parametric Equations,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/908896ca-db26-40f9-99de-79070485b4e7@10,10,908896ca-db26-40f9-99de-79070485b4e7@10,Module,Precalculus,https://archive.cnx.org,https://archive.cnx.org/contents/908896ca-db26-40f9-99de-79070485b4e7@10,5,['span: 5'],['span'],['span: 5'],https://staging.cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:908896ca-db26-40f9-99de-79070485b4e7,https://cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:908896ca-db26-40f9-99de-79070485b4e7
38d919ed-1bee-4ae6-aed0-48285d870dab,Parametric Equations: Graphs,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/38d919ed-1bee-4ae6-aed0-48285d870dab@11,11,38d919ed-1bee-4ae6-aed0-48285d870dab@11,Module,Precalculus,https://archive.cnx.org,https://archive.cnx.org/contents/38d919ed-1bee-4ae6-aed0-48285d870dab@11,6,['span: 6'],['span'],['span: 6'],https://staging.cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:38d919ed-1bee-4ae6-aed0-48285d870dab,https://cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:38d919ed-1bee-4ae6-aed0-48285d870dab
0dfbb287-a541-4944-8ce7-5a848962a2ca,Probability,"['<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/0dfbb287-a541-4944-8ce7-5a848962a2ca@12,12,0dfbb287-a541-4944-8ce7-5a848962a2ca@12,Module,Precalculus,https://archive.cnx.org,https://archive.cnx.org/contents/0dfbb287-a541-4944-8ce7-5a848962a2ca@12,4,"['em: 1', 'span: 3']","['span', 'em']","['span: 3', 'em: 1']",https://staging.cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:0dfbb287-a541-4944-8ce7-5a848962a2ca,https://cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:0dfbb287-a541-4944-8ce7-5a848962a2ca
9f4191da-785c-4c01-a89d-c9f42621b795,Finding Limits: Numerical and Graphical Approaches,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/9f4191da-785c-4c01-a89d-c9f42621b795@10,10,9f4191da-785c-4c01-a89d-c9f42621b795@10,Module,Precalculus,https://archive.cnx.org,https://archive.cnx.org/contents/9f4191da-785c-4c01-a89d-c9f42621b795@10,1,['span: 1'],['span'],['span: 1'],https://staging.cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:9f4191da-785c-4c01-a89d-c9f42621b795,https://cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:9f4191da-785c-4c01-a89d-c9f42621b795
ec87ee19-d627-4c06-89a0-2bd96aa3f402,Graphs of the Sine and Cosine Functions,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/ec87ee19-d627-4c06-89a0-2bd96aa3f402@20,20,ec87ee19-d627-4c06-89a0-2bd96aa3f402@20,Module,Precalculus,https://archive.cnx.org,https://archive.cnx.org/contents/ec87ee19-d627-4c06-89a0-2bd96aa3f402@20,1,['span: 1'],['span'],['span: 1'],https://staging.cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:ec87ee19-d627-4c06-89a0-2bd96aa3f402,https://cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:ec87ee19-d627-4c06-89a0-2bd96aa3f402
22b551db-3bff-46ef-8450-d1830461fcae,Modeling with Trigonometric Equations,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/22b551db-3bff-46ef-8450-d1830461fcae@14,14,22b551db-3bff-46ef-8450-d1830461fcae@14,Module,Precalculus,https://archive.cnx.org,https://archive.cnx.org/contents/22b551db-3bff-46ef-8450-d1830461fcae@14,14,['span: 14'],['span'],['span: 14'],https://staging.cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:22b551db-3bff-46ef-8450-d1830461fcae,https://cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:22b551db-3bff-46ef-8450-d1830461fcae
7a2c53a4-019a-485d-b0fa-f4451797cb34,Quadratic Functions,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/7a2c53a4-019a-485d-b0fa-f4451797cb34@21,21,7a2c53a4-019a-485d-b0fa-f4451797cb34@21,Module,Precalculus,https://archive.cnx.org,https://archive.cnx.org/contents/7a2c53a4-019a-485d-b0fa-f4451797cb34@21,2,['span: 2'],['span'],['span: 2'],https://staging.cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:7a2c53a4-019a-485d-b0fa-f4451797cb34,https://cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:7a2c53a4-019a-485d-b0fa-f4451797cb34
c0c5c004-5959-40ec-bb15-c86c1f688b27,Power Functions and Polynomial Functions,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/c0c5c004-5959-40ec-bb15-c86c1f688b27@17,17,c0c5c004-5959-40ec-bb15-c86c1f688b27@17,Module,Precalculus,https://archive.cnx.org,https://archive.cnx.org/contents/c0c5c004-5959-40ec-bb15-c86c1f688b27@17,2,['span: 2'],['span'],['span: 2'],https://staging.cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:c0c5c004-5959-40ec-bb15-c86c1f688b27,https://cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:c0c5c004-5959-40ec-bb15-c86c1f688b27
0e798cae-59fc-4794-8f86-5284a30d6313,Rational Functions,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/0e798cae-59fc-4794-8f86-5284a30d6313@14,14,0e798cae-59fc-4794-8f86-5284a30d6313@14,Module,Precalculus,https://archive.cnx.org,https://archive.cnx.org/contents/0e798cae-59fc-4794-8f86-5284a30d6313@14,6,['span: 6'],['span'],['span: 6'],https://staging.cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:0e798cae-59fc-4794-8f86-5284a30d6313,https://cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:0e798cae-59fc-4794-8f86-5284a30d6313
694d2eea-4135-47f3-8c06-60472f7e967c,Exponential Functions,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/694d2eea-4135-47f3-8c06-60472f7e967c@21,21,694d2eea-4135-47f3-8c06-60472f7e967c@21,Module,Precalculus,https://archive.cnx.org,https://archive.cnx.org/contents/694d2eea-4135-47f3-8c06-60472f7e967c@21,2,['span: 2'],['span'],['span: 2'],https://staging.cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:694d2eea-4135-47f3-8c06-60472f7e967c,https://cnx.org/contents/fd53eae1-fa23-47c7-bb1b-972349835c3c:694d2eea-4135-47f3-8c06-60472f7e967c
fd60680f-dbb7-4a97-84b8-f352c3a6c141,The Regression Equation,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/fd60680f-dbb7-4a97-84b8-f352c3a6c141@10,10,fd60680f-dbb7-4a97-84b8-f352c3a6c141@10,Module,Introductory Statistics,https://archive.cnx.org,https://archive.cnx.org/contents/fd60680f-dbb7-4a97-84b8-f352c3a6c141@10,1,['span: 1'],['span'],['span: 1'],https://staging.cnx.org/contents/30189442-6998-4686-ac05-ed152b91b9de:fd60680f-dbb7-4a97-84b8-f352c3a6c141,https://cnx.org/contents/30189442-6998-4686-ac05-ed152b91b9de:fd60680f-dbb7-4a97-84b8-f352c3a6c141
829e47cf-dbf7-4dfb-b3da-a3beb62f99ab,Measures of the Spread of the Data,"['<h3 xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/829e47cf-dbf7-4dfb-b3da-a3beb62f99ab@17,17,829e47cf-dbf7-4dfb-b3da-a3beb62f99ab@17,Module,Introductory Statistics,https://archive.cnx.org,https://archive.cnx.org/contents/829e47cf-dbf7-4dfb-b3da-a3beb62f99ab@17,1,['h3: 1'],['h3'],['h3: 1'],https://staging.cnx.org/contents/30189442-6998-4686-ac05-ed152b91b9de:829e47cf-dbf7-4dfb-b3da-a3beb62f99ab,https://cnx.org/contents/30189442-6998-4686-ac05-ed152b91b9de:829e47cf-dbf7-4dfb-b3da-a3beb62f99ab
28539d2b-16e2-4356-9ba8-9fcceaa27765,"Stem-and-Leaf Graphs (Stemplots), Line Graphs, and Bar Graphs","['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<h3 xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/28539d2b-16e2-4356-9ba8-9fcceaa27765@10,10,28539d2b-16e2-4356-9ba8-9fcceaa27765@10,Module,Introductory Statistics,https://archive.cnx.org,https://archive.cnx.org/contents/28539d2b-16e2-4356-9ba8-9fcceaa27765@10,2,"['span: 1', 'h3: 1']","['span', 'h3']","['span: 1', 'h3: 1']",https://staging.cnx.org/contents/30189442-6998-4686-ac05-ed152b91b9de:28539d2b-16e2-4356-9ba8-9fcceaa27765,https://cnx.org/contents/30189442-6998-4686-ac05-ed152b91b9de:28539d2b-16e2-4356-9ba8-9fcceaa27765
3428f908-8445-4b02-8b19-9806ddd8965e,Contingency Tables,"['<h3 xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/3428f908-8445-4b02-8b19-9806ddd8965e@16,16,3428f908-8445-4b02-8b19-9806ddd8965e@16,Module,Introductory Statistics,https://archive.cnx.org,https://archive.cnx.org/contents/3428f908-8445-4b02-8b19-9806ddd8965e@16,1,['h3: 1'],['h3'],['h3: 1'],https://staging.cnx.org/contents/30189442-6998-4686-ac05-ed152b91b9de:3428f908-8445-4b02-8b19-9806ddd8965e,https://cnx.org/contents/30189442-6998-4686-ac05-ed152b91b9de:3428f908-8445-4b02-8b19-9806ddd8965e
af1b1264-e36c-4516-bbfa-d87c3aa59987,Tree and Venn Diagrams,"['<h3 xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/af1b1264-e36c-4516-bbfa-d87c3aa59987@12,12,af1b1264-e36c-4516-bbfa-d87c3aa59987@12,Module,Introductory Statistics,https://archive.cnx.org,https://archive.cnx.org/contents/af1b1264-e36c-4516-bbfa-d87c3aa59987@12,1,['h3: 1'],['h3'],['h3: 1'],https://staging.cnx.org/contents/30189442-6998-4686-ac05-ed152b91b9de:af1b1264-e36c-4516-bbfa-d87c3aa59987,https://cnx.org/contents/30189442-6998-4686-ac05-ed152b91b9de:af1b1264-e36c-4516-bbfa-d87c3aa59987
5fc88cd3-b01f-4b10-b20e-72faabd269bf,Probability Distribution Function (PDF) for a Discrete Random Variable,"['<h3 xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/5fc88cd3-b01f-4b10-b20e-72faabd269bf@8,8,5fc88cd3-b01f-4b10-b20e-72faabd269bf@8,Module,Introductory Statistics,https://archive.cnx.org,https://archive.cnx.org/contents/5fc88cd3-b01f-4b10-b20e-72faabd269bf@8,1,['h3: 1'],['h3'],['h3: 1'],https://staging.cnx.org/contents/30189442-6998-4686-ac05-ed152b91b9de:5fc88cd3-b01f-4b10-b20e-72faabd269bf,https://cnx.org/contents/30189442-6998-4686-ac05-ed152b91b9de:5fc88cd3-b01f-4b10-b20e-72faabd269bf
7366eb58-b390-4868-a9e7-7983c0997af9,Matched or Paired Samples,"['<strong xmlns=""http://www.w3.org/1999/xhtml""/>']",/contents/7366eb58-b390-4868-a9e7-7983c0997af9@11,11,7366eb58-b390-4868-a9e7-7983c0997af9@11,Module,Introductory Statistics,https://archive.cnx.org,https://archive.cnx.org/contents/7366eb58-b390-4868-a9e7-7983c0997af9@11,1,['strong: 1'],['strong'],['strong: 1'],https://staging.cnx.org/contents/30189442-6998-4686-ac05-ed152b91b9de:7366eb58-b390-4868-a9e7-7983c0997af9,https://cnx.org/contents/30189442-6998-4686-ac05-ed152b91b9de:7366eb58-b390-4868-a9e7-7983c0997af9
44891352-21cf-454b-b803-1cd2ffc828a4,Scatter Plots,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/44891352-21cf-454b-b803-1cd2ffc828a4@6,6,44891352-21cf-454b-b803-1cd2ffc828a4@6,Module,Introductory Statistics,https://archive.cnx.org,https://archive.cnx.org/contents/44891352-21cf-454b-b803-1cd2ffc828a4@6,2,['span: 2'],['span'],['span: 2'],https://staging.cnx.org/contents/30189442-6998-4686-ac05-ed152b91b9de:44891352-21cf-454b-b803-1cd2ffc828a4,https://cnx.org/contents/30189442-6998-4686-ac05-ed152b91b9de:44891352-21cf-454b-b803-1cd2ffc828a4
6219a527-f6fe-4172-9a4c-fc4d625483fa,Review Exercises (Ch 3-13),"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/6219a527-f6fe-4172-9a4c-fc4d625483fa@17,17,6219a527-f6fe-4172-9a4c-fc4d625483fa@17,Module,Introductory Statistics,https://archive.cnx.org,https://archive.cnx.org/contents/6219a527-f6fe-4172-9a4c-fc4d625483fa@17,8,['span: 8'],['span'],['span: 8'],https://staging.cnx.org/contents/30189442-6998-4686-ac05-ed152b91b9de:6219a527-f6fe-4172-9a4c-fc4d625483fa,https://cnx.org/contents/30189442-6998-4686-ac05-ed152b91b9de:6219a527-f6fe-4172-9a4c-fc4d625483fa
